59,Eco Poly 針織背心,18,41,2310,"▼ 設計 
V領針織背心，人字形底邊用再生滌綸線編織 
[設計/功能] 
帶有時尚的側開口，你可以打開或關閉它來搭配你的衣服。 
它有多種鮮豔的顏色，後擺羅紋飾有色塊。 
請享受健康模式的感覺。"
60,絞花針織背心,14,41,3590,"高抗衝粗紗粗紗手工編織。 
因為每一件都是手工編織的，所以它具有獨特的質地和復古的設計。 
使用100% 羊毛粗紗。 
*因為每件商品都是手工編織的，所以尺寸和質地會有所不同。"
61,蝙蝠羅紋短款束腰夾克,19,42,4620,"這款短款束腰上衣
帶有環形拉鍊。一款女性化的短款外套，可搭配
緊湊 材質因顏色而異，黑色09是漂亮的緞面材質，成熟穩重，黑色其他10是仿皮，風格前衛。下擺可以用束帶收緊，讓您改變輪廓並穿著它。 此外，它還有一個反向拉鍊，可以從下擺側打開。它可以穿出乾淨的印象，因此可以搭配喇叭裙或闊腿褲。"
62,拼接西裝外套,20,42,2640,"[設計] 
以雙鈕扣為基礎設計的精裁夾克。 
寬鬆的超大款時尚單品。 
我們有 2 種純色，百搭百搭，還有流行的千鳥圖案。 
這款產品可以搭配多種風格，從日常使用的外罩到辦公室 
協調。"
63,中號帳篷大衣,21,42,6270,想要優雅地穿著的休閒外套。長度適中，可以搭配任何下裝，深開衩不僅適合褲子，也適合裙子款式。 通過在袖口設置可以調節袖寬的腰帶，或者捲起袖子，建議您秀出手腕，讓您看起來更加成熟和放鬆。 -STYLING-卡其色建議搭配連衣裙等甜美單品，米色建議搭配緊身喇叭褲等利落褲裝。
64,襯衫夾克,19,42,4290,"一件打結 即使在夏末也易於穿脫的單品 
。襯衫剪裁的繫帶鎖扣夾克設計簡約，時尚。使用堅固的面料，營造出美麗的輪廓。長度設置為略短，是可以穿成盒子輪廓的設計。"
65,燈芯絨立式拉鍊夾克,17,42,2987,"■Silhouette
寬闊的肩寬和寬闊的空間，打造出時髦的大廓形/oversized廓形。
長度稍短，因此您可以享受層次感。
■材質
燈芯絨材質，具有光澤感和奢華感。
在保留二手衣服質感的同時，也增添了RAGEblue獨有的優雅氣質。"
66,無袖拼色 POLO 衫,22,43,1485,"我們最擅長的——無袖廓形的經典 Polo 衫。由舒適的彈力棉製成。 
常規合身。"
67,短款 NYC 標誌橄欖球,22,43,2685,"我們重新設計了剪裁合身的橄欖球馬球，並用我們的標誌完成了它。由柔軟的有機棉製成，對地球產生更友好的影響。我們的湯米牛仔褲系列的一部分。 
常規版型，剪裁。"
68,常規版型條紋 POLO 衫,22,43,2100,"我們的柔軟棉質平紋針織寬鬆 Polo 衫盡顯您的喜愛。 
常規版型（也稱為定製版型）——剪裁精巧，穿著舒適。"
69,修身版 TOMMY POLO 衫,22,43,1485,"我們最擅長的是彈力棉經典馬球。年復一年的暢銷書。 
修身剪裁 - 通體剪裁，剪裁更短，剪裁合身"
70,修身長袖拉鍊 POLO 衫,22,43,1785,Tommy Hilfiger women's polo.我們最擅長的——柔軟的棉質 Polo 衫和修身修身的經典款式。
71,太空艙寵物背包,23,29,1690,"輕便、通透、超易用的pidan寵物出行背包！
● 前所未有大尺寸
● 可背、可拎、還有拉桿箱專用綁帶
● 折疊收納，花樣出行
● 超大視窗
● 頂面大孔徑透氣網格佈設計，拒絕悶熱！"
72,犬用牽引繩三合一套裝,24,29,980,"● 受力均勻 不勒脖子
● 是牽引繩 也是背包
● 安全溜寵 拒絕丟失"
73,寵物居家服套裝,25,29,890,"● 來一場陽光明媚的郊遊，獻上時髦的「度假Filters」！
● 科技面料柔軟耐用
● 後背抽繩可任意調節圍度
● 撞色套裝設計增添時尚度"
74,Meri Meri 銀色條紋紙餐盤組（8入組）,26,67,315,"✰ Let's go party! 派對必勝亮眼細節

繽紛亮麗的餐盤紙杯、吸管，俏皮童趣的蛋糕裝飾，以貴氣熱情的金屬色為底，搭配星星、條紋等亮彩造型，呈現出活潑的熱鬧氛圍，適合在值得慶祝的時刻或是客人到訪使用，散發濃濃的歡樂氣息！"
75,Meri Meri 聖誕節綠森林裝飾（10入組),26,66,880,"這些樹狀裝飾可以作為精美的裝飾品放置在您的派對桌上或您的家中。
它們由薄紙製成，每棵樹的頂部都有一顆星星，上面撒有銀色亮粉。"
76,Meri Meri 經典花紋聖誕樹紙盤（8入組）,26,67,315,"聖誕樹是節日派對餐具的絕佳設計，尤其是當它們裝飾有令人愉悅的圖案時。
每個聖誕樹形狀的紙盤都有不同的設計和顏色。"
77,Meri Meri 亮片星星花環,26,66,880,"星星是一種絕妙的裝飾元素。
這款花環非常適合為節日派對點綴華麗的風格。"
78,Meri Meri 綜合聖誕派對帽（6入組）,26,76,690,"忘記樸素的派對帽吧，我們設計一套派對帽子非常適合節日拍照！
每套包括6頂不同的帽子，上面有3D聖誕樹、冬青樹和禮物，全部採用紅色、綠色和金色等充滿節日氛圍的顏色。"
79,Meri Meri 森林夥伴花環,26,66,820,"如果您想為您的派對增添民俗風格，非常適合秋季和感恩節，那麼您一定會喜歡這個華麗的花環！
它設計精美，採用紙製動物、紙花和葉子製成，並附在令人驚嘆的格紋緞帶上。"
80,Meri Meri 森林夥伴杯子蛋糕套組（24入）,26,67,565,"用這款精美的套組，將您的杯子蛋糕變成美妙的森林藝術品！
這個套組共有8款樣式。
它印有動物、帶有流蘇尾巴的鳥類和針葉林的圖案，並搭配格紋印花紙杯。"
81,Meri Meri 聖誕樹妝扮斗篷,26,76,4230,"聖誕樹是聖誕節真正的亮點，現在您的孩子可以穿上我們精美的服裝假裝是其中一員！ 
它非常適合聚會，或在家中度過愉快而有趣的時光。 
這款斗篷採用薄紗精心製作而成，含有大量裝飾，並配有閃亮的金色星星頭帶。"
82,Meri Meri 聖誕巢狀裝飾（16入）,26,66,1255,"如果您希望您的聖誕裝飾品明亮而美麗，那麼您一定會喜歡這款精美的套組！
它具有16種薄紙材質圖樣設計。"
83,Meri Meri 金色派對氣球（12入）,26,66,220,"用這些氣球為任何特別的慶祝活動增添時尚的金色光芒。
它們非常適合訂婚、婚禮、紀念日、派對和特別的生日等場合。"
84,Meri Meri 粉色派對氣球雲（14入）,26,66,690,"這款漂亮的粉色氣球雲套組在任何派對上都會看起來非常棒！
非常適合生日派對、週年紀念、婚禮、訂婚或周歲派對。
套組內包括14顆氣球，其中三顆預先填入了華麗的五彩紙屑，以及三個閃亮的金色飄帶。
氣球雲約有92公分高，看起來令人印象深刻。"
